Date,Value,1-Month % Change,12-Month % Change
07/26/2017,112.7,0.1,2.0
07/27/2017,112.7,0.1,2.0
07/28/2017,112.7,0.1,2.0
07/29/2017,112.7,0.1,2.0
07/30/2017,112.7,0.1,2.0
07/31/2017,112.7,0.1,2.0
08/01/2017,113.1,0.4,2.5
08/02/2017,113.1,0.4,2.5
08/03/2017,113.1,0.4,2.5
08/04/2017,113.1,0.4,2.5
08/05/2017,113.1,0.4,2.5
08/06/2017,113.1,0.4,2.5
08/07/2017,113.1,0.4,2.5
08/08/2017,113.1,0.4,2.5
08/09/2017,113.1,0.4,2.5
08/10/2017,113.1,0.4,2.5
08/11/2017,113.1,0.4,2.5
08/12/2017,113.1,0.4,2.5
08/13/2017,113.1,0.4,2.5
08/14/2017,113.1,0.4,2.5
08/15/2017,113.1,0.4,2.5
08/16/2017,113.1,0.4,2.5
08/17/2017,113.1,0.4,2.5
08/18/2017,113.1,0.4,2.5
08/19/2017,113.1,0.4,2.5
08/20/2017,113.1,0.4,2.5
08/21/2017,113.1,0.4,2.5
08/22/2017,113.1,0.4,2.5
08/23/2017,113.1,0.4,2.5
08/24/2017,113.1,0.4,2.5
08/25/2017,113.1,0.4,2.5
08/26/2017,113.1,0.4,2.5
08/27/2017,113.1,0.4,2.5
08/28/2017,113.1,0.4,2.5
08/29/2017,113.1,0.4,2.5
08/30/2017,113.1,0.4,2.5
08/31/2017,113.1,0.4,2.5
09/01/2017,113.5,0.4,2.6
09/02/2017,113.5,0.4,2.6
09/03/2017,113.5,0.4,2.6
09/04/2017,113.5,0.4,2.6
09/05/2017,113.5,0.4,2.6
09/06/2017,113.5,0.4,2.6
09/07/2017,113.5,0.4,2.6
09/08/2017,113.5,0.4,2.6
09/09/2017,113.5,0.4,2.6
09/10/2017,113.5,0.4,2.6
09/11/2017,113.5,0.4,2.6
09/12/2017,113.5,0.4,2.6
09/13/2017,113.5,0.4,2.6
09/14/2017,113.5,0.4,2.6
09/15/2017,113.5,0.4,2.6
09/16/2017,113.5,0.4,2.6
09/17/2017,113.5,0.4,2.6
09/18/2017,113.5,0.4,2.6
09/19/2017,113.5,0.4,2.6
09/20/2017,113.5,0.4,2.6
09/21/2017,113.5,0.4,2.6
09/22/2017,113.5,0.4,2.6
09/23/2017,113.5,0.4,2.6
09/24/2017,113.5,0.4,2.6
09/25/2017,113.5,0.4,2.6
09/26/2017,113.5,0.4,2.6
09/27/2017,113.5,0.4,2.6
09/28/2017,113.5,0.4,2.6
09/29/2017,113.5,0.4,2.6
09/30/2017,113.5,0.4,2.6
10/01/2017,113.9,0.4,2.7
10/02/2017,113.9,0.4,2.7
10/03/2017,113.9,0.4,2.7
10/04/2017,113.9,0.4,2.7
10/05/2017,113.9,0.4,2.7
10/06/2017,113.9,0.4,2.7
10/07/2017,113.9,0.4,2.7
10/08/2017,113.9,0.4,2.7
10/09/2017,113.9,0.4,2.7
10/10/2017,113.9,0.4,2.7
10/11/2017,113.9,0.4,2.7
10/12/2017,113.9,0.4,2.7
10/13/2017,113.9,0.4,2.7
10/14/2017,113.9,0.4,2.7
10/15/2017,113.9,0.4,2.7
10/16/2017,113.9,0.4,2.7
10/17/2017,113.9,0.4,2.7
10/18/2017,113.9,0.4,2.7
10/19/2017,113.9,0.4,2.7
10/20/2017,113.9,0.4,2.7
10/21/2017,113.9,0.4,2.7
10/22/2017,113.9,0.4,2.7
10/23/2017,113.9,0.4,2.7
10/24/2017,113.9,0.4,2.7
10/25/2017,113.9,0.4,2.7
10/26/2017,113.9,0.4,2.7
10/27/2017,113.9,0.4,2.7
10/28/2017,113.9,0.4,2.7
10/29/2017,113.9,0.4,2.7
10/30/2017,113.9,0.4,2.7
10/31/2017,113.9,0.4,2.7
11/01/2017,114.3,0.4,2.9
11/02/2017,114.3,0.4,2.9
11/03/2017,114.3,0.4,2.9
11/04/2017,114.3,0.4,2.9
11/05/2017,114.3,0.4,2.9
11/06/2017,114.3,0.4,2.9
11/07/2017,114.3,0.4,2.9
11/08/2017,114.3,0.4,2.9
11/09/2017,114.3,0.4,2.9
11/10/2017,114.3,0.4,2.9
11/11/2017,114.3,0.4,2.9
11/12/2017,114.3,0.4,2.9
11/13/2017,114.3,0.4,2.9
11/14/2017,114.3,0.4,2.9
11/15/2017,114.3,0.4,2.9
11/16/2017,114.3,0.4,2.9
11/17/2017,114.3,0.4,2.9
11/18/2017,114.3,0.4,2.9
11/19/2017,114.3,0.4,2.9
11/20/2017,114.3,0.4,2.9
11/21/2017,114.3,0.4,2.9
11/22/2017,114.3,0.4,2.9
11/23/2017,114.3,0.4,2.9
11/24/2017,114.3,0.4,2.9
11/25/2017,114.3,0.4,2.9
11/26/2017,114.3,0.4,2.9
11/27/2017,114.3,0.4,2.9
11/28/2017,114.3,0.4,2.9
11/29/2017,114.3,0.4,2.9
11/30/2017,114.3,0.4,2.9
12/01/2017,114.4,0.1,2.7
12/02/2017,114.4,0.1,2.7
12/03/2017,114.4,0.1,2.7
12/04/2017,114.4,0.1,2.7
12/05/2017,114.4,0.1,2.7
12/06/2017,114.4,0.1,2.7
12/07/2017,114.4,0.1,2.7
12/08/2017,114.4,0.1,2.7
12/09/2017,114.4,0.1,2.7
12/10/2017,114.4,0.1,2.7
12/11/2017,114.4,0.1,2.7
12/12/2017,114.4,0.1,2.7
12/13/2017,114.4,0.1,2.7
12/14/2017,114.4,0.1,2.7
12/15/2017,114.4,0.1,2.7
12/16/2017,114.4,0.1,2.7
12/17/2017,114.4,0.1,2.7
12/18/2017,114.4,0.1,2.7
12/19/2017,114.4,0.1,2.7
12/20/2017,114.4,0.1,2.7
12/21/2017,114.4,0.1,2.7
12/22/2017,114.4,0.1,2.7
12/23/2017,114.4,0.1,2.7
12/24/2017,114.4,0.1,2.7
12/25/2017,114.4,0.1,2.7
12/26/2017,114.4,0.1,2.7
12/27/2017,114.4,0.1,2.7
12/28/2017,114.4,0.1,2.7
12/29/2017,114.4,0.1,2.7
12/30/2017,114.4,0.1,2.7
12/31/2017,114.4,0.1,2.7
01/01/2018,114.8,0.3,2.6
01/02/2018,114.8,0.3,2.6
01/03/2018,114.8,0.3,2.6
01/04/2018,114.8,0.3,2.6
01/05/2018,114.8,0.3,2.6
01/06/2018,114.8,0.3,2.6
01/07/2018,114.8,0.3,2.6
01/08/2018,114.8,0.3,2.6
01/09/2018,114.8,0.3,2.6
01/10/2018,114.8,0.3,2.6
01/11/2018,114.8,0.3,2.6
01/12/2018,114.8,0.3,2.6
01/13/2018,114.8,0.3,2.6
01/14/2018,114.8,0.3,2.6
01/15/2018,114.8,0.3,2.6
01/16/2018,114.8,0.3,2.6
01/17/2018,114.8,0.3,2.6
01/18/2018,114.8,0.3,2.6
01/19/2018,114.8,0.3,2.6
01/20/2018,114.8,0.3,2.6
01/21/2018,114.8,0.3,2.6
01/22/2018,114.8,0.3,2.6
01/23/2018,114.8,0.3,2.6
01/24/2018,114.8,0.3,2.6
01/25/2018,114.8,0.3,2.6
01/26/2018,114.8,0.3,2.6
01/27/2018,114.8,0.3,2.6
01/28/2018,114.8,0.3,2.6
01/29/2018,114.8,0.3,2.6
01/30/2018,114.8,0.3,2.6
01/31/2018,114.8,0.3,2.6
02/01/2018,115.1,0.3,2.9
02/02/2018,115.1,0.3,2.9
02/03/2018,115.1,0.3,2.9
02/04/2018,115.1,0.3,2.9
02/05/2018,115.1,0.3,2.9
02/06/2018,115.1,0.3,2.9
02/07/2018,115.1,0.3,2.9
02/08/2018,115.1,0.3,2.9
02/09/2018,115.1,0.3,2.9
02/10/2018,115.1,0.3,2.9
02/11/2018,115.1,0.3,2.9
02/12/2018,115.1,0.3,2.9
02/13/2018,115.1,0.3,2.9
02/14/2018,115.1,0.3,2.9
02/15/2018,115.1,0.3,2.9
02/16/2018,115.1,0.3,2.9
02/17/2018,115.1,0.3,2.9
02/18/2018,115.1,0.3,2.9
02/19/2018,115.1,0.3,2.9
02/20/2018,115.1,0.3,2.9
02/21/2018,115.1,0.3,2.9
02/22/2018,115.1,0.3,2.9
02/23/2018,115.1,0.3,2.9
02/24/2018,115.1,0.3,2.9
02/25/2018,115.1,0.3,2.9
02/26/2018,115.1,0.3,2.9
02/27/2018,115.1,0.3,2.9
02/28/2018,115.1,0.3,2.9
03/01/2018,115.3,0.2,2.9
03/02/2018,115.3,0.2,2.9
03/03/2018,115.3,0.2,2.9
03/04/2018,115.3,0.2,2.9
03/05/2018,115.3,0.2,2.9
03/06/2018,115.3,0.2,2.9
03/07/2018,115.3,0.2,2.9
03/08/2018,115.3,0.2,2.9
03/09/2018,115.3,0.2,2.9
03/10/2018,115.3,0.2,2.9
03/11/2018,115.3,0.2,2.9
03/12/2018,115.3,0.2,2.9
03/13/2018,115.3,0.2,2.9
03/14/2018,115.3,0.2,2.9
03/15/2018,115.3,0.2,2.9
03/16/2018,115.3,0.2,2.9
03/17/2018,115.3,0.2,2.9
03/18/2018,115.3,0.2,2.9
03/19/2018,115.3,0.2,2.9
03/20/2018,115.3,0.2,2.9
03/21/2018,115.3,0.2,2.9
03/22/2018,115.3,0.2,2.9
03/23/2018,115.3,0.2,2.9
03/24/2018,115.3,0.2,2.9
03/25/2018,115.3,0.2,2.9
03/26/2018,115.3,0.2,2.9
03/27/2018,115.3,0.2,2.9
03/28/2018,115.3,0.2,2.9
03/29/2018,115.3,0.2,2.9
03/30/2018,115.3,0.2,2.9
03/31/2018,115.3,0.2,2.9
04/01/2018,115.5,0.2,2.6
04/02/2018,115.5,0.2,2.6
04/03/2018,115.5,0.2,2.6
04/04/2018,115.5,0.2,2.6
04/05/2018,115.5,0.2,2.6
04/06/2018,115.5,0.2,2.6
04/07/2018,115.5,0.2,2.6
04/08/2018,115.5,0.2,2.6
04/09/2018,115.5,0.2,2.6
04/10/2018,115.5,0.2,2.6
04/11/2018,115.5,0.2,2.6
04/12/2018,115.5,0.2,2.6
04/13/2018,115.5,0.2,2.6
04/14/2018,115.5,0.2,2.6
04/15/2018,115.5,0.2,2.6
04/16/2018,115.5,0.2,2.6
04/17/2018,115.5,0.2,2.6
04/18/2018,115.5,0.2,2.6
04/19/2018,115.5,0.2,2.6
04/20/2018,115.5,0.2,2.6
04/21/2018,115.5,0.2,2.6
04/22/2018,115.5,0.2,2.6
04/23/2018,115.5,0.2,2.6
04/24/2018,115.5,0.2,2.6
04/25/2018,115.5,0.2,2.6
04/26/2018,115.5,0.2,2.6
04/27/2018,115.5,0.2,2.6
04/28/2018,115.5,0.2,2.6
04/29/2018,115.5,0.2,2.6
04/30/2018,115.5,0.2,2.6
05/01/2018,115.9,0.3,3.0
05/02/2018,115.9,0.3,3.0
05/03/2018,115.9,0.3,3.0
05/04/2018,115.9,0.3,3.0
05/05/2018,115.9,0.3,3.0
05/06/2018,115.9,0.3,3.0
05/07/2018,115.9,0.3,3.0
05/08/2018,115.9,0.3,3.0
05/09/2018,115.9,0.3,3.0
05/10/2018,115.9,0.3,3.0
05/11/2018,115.9,0.3,3.0
05/12/2018,115.9,0.3,3.0
05/13/2018,115.9,0.3,3.0
05/14/2018,115.9,0.3,3.0
05/15/2018,115.9,0.3,3.0
05/16/2018,115.9,0.3,3.0
05/17/2018,115.9,0.3,3.0
05/18/2018,115.9,0.3,3.0
05/19/2018,115.9,0.3,3.0
05/20/2018,115.9,0.3,3.0
05/21/2018,115.9,0.3,3.0
05/22/2018,115.9,0.3,3.0
05/23/2018,115.9,0.3,3.0
05/24/2018,115.9,0.3,3.0
05/25/2018,115.9,0.3,3.0
05/26/2018,115.9,0.3,3.0
05/27/2018,115.9,0.3,3.0
05/28/2018,115.9,0.3,3.0
05/29/2018,115.9,0.3,3.0
05/30/2018,115.9,0.3,3.0
05/31/2018,115.9,0.3,3.0
06/01/2018,116.3,0.3,3.3
06/02/2018,116.3,0.3,3.3
06/03/2018,116.3,0.3,3.3
06/04/2018,116.3,0.3,3.3
06/05/2018,116.3,0.3,3.3
06/06/2018,116.3,0.3,3.3
06/07/2018,116.3,0.3,3.3
06/08/2018,116.3,0.3,3.3
06/09/2018,116.3,0.3,3.3
06/10/2018,116.3,0.3,3.3
06/11/2018,116.3,0.3,3.3
06/12/2018,116.3,0.3,3.3
06/13/2018,116.3,0.3,3.3
06/14/2018,116.3,0.3,3.3
06/15/2018,116.3,0.3,3.3
06/16/2018,116.3,0.3,3.3
06/17/2018,116.3,0.3,3.3
06/18/2018,116.3,0.3,3.3
06/19/2018,116.3,0.3,3.3
06/20/2018,116.3,0.3,3.3
06/21/2018,116.3,0.3,3.3
06/22/2018,116.3,0.3,3.3
06/23/2018,116.3,0.3,3.3
06/24/2018,116.3,0.3,3.3
06/25/2018,116.3,0.3,3.3
06/26/2018,116.3,0.3,3.3
06/27/2018,116.3,0.3,3.3
06/28/2018,116.3,0.3,3.3
06/29/2018,116.3,0.3,3.3
06/30/2018,116.3,0.3,3.3
07/01/2018,116.4,0.1,3.3
07/02/2018,116.4,0.1,3.3
07/03/2018,116.4,0.1,3.3
07/04/2018,116.4,0.1,3.3
07/05/2018,116.4,0.1,3.3
07/06/2018,116.4,0.1,3.3
07/07/2018,116.4,0.1,3.3
07/08/2018,116.4,0.1,3.3
07/09/2018,116.4,0.1,3.3
07/10/2018,116.4,0.1,3.3
07/11/2018,116.4,0.1,3.3
07/12/2018,116.4,0.1,3.3
07/13/2018,116.4,0.1,3.3
07/14/2018,116.4,0.1,3.3
07/15/2018,116.4,0.1,3.3
07/16/2018,116.4,0.1,3.3
07/17/2018,116.4,0.1,3.3
07/18/2018,116.4,0.1,3.3
07/19/2018,116.4,0.1,3.3
07/20/2018,116.4,0.1,3.3
07/21/2018,116.4,0.1,3.3
07/22/2018,116.4,0.1,3.3
07/23/2018,116.4,0.1,3.3
07/24/2018,116.4,0.1,3.3
07/25/2018,116.4,0.1,3.3
07/26/2018,116.4,0.1,3.3
07/27/2018,116.4,0.1,3.3
07/28/2018,116.4,0.1,3.3
07/29/2018,116.4,0.1,3.3
07/30/2018,116.4,0.1,3.3
07/31/2018,116.4,0.1,3.3
08/01/2018,116.5,0.1,3.0
08/02/2018,116.5,0.1,3.0
08/03/2018,116.5,0.1,3.0
08/04/2018,116.5,0.1,3.0
08/05/2018,116.5,0.1,3.0
08/06/2018,116.5,0.1,3.0
08/07/2018,116.5,0.1,3.0
08/08/2018,116.5,0.1,3.0
08/09/2018,116.5,0.1,3.0
08/10/2018,116.5,0.1,3.0
08/11/2018,116.5,0.1,3.0
08/12/2018,116.5,0.1,3.0
08/13/2018,116.5,0.1,3.0
08/14/2018,116.5,0.1,3.0
08/15/2018,116.5,0.1,3.0
08/16/2018,116.5,0.1,3.0
08/17/2018,116.5,0.1,3.0
08/18/2018,116.5,0.1,3.0
08/19/2018,116.5,0.1,3.0
08/20/2018,116.5,0.1,3.0
08/21/2018,116.5,0.1,3.0
08/22/2018,116.5,0.1,3.0
08/23/2018,116.5,0.1,3.0
08/24/2018,116.5,0.1,3.0
08/25/2018,116.5,0.1,3.0
08/26/2018,116.5,0.1,3.0
08/27/2018,116.5,0.1,3.0
08/28/2018,116.5,0.1,3.0
08/29/2018,116.5,0.1,3.0
08/30/2018,116.5,0.1,3.0
08/31/2018,116.5,0.1,3.0
09/01/2018,116.7,0.2,2.8
09/02/2018,116.7,0.2,2.8
09/03/2018,116.7,0.2,2.8
09/04/2018,116.7,0.2,2.8
09/05/2018,116.7,0.2,2.8
09/06/2018,116.7,0.2,2.8
09/07/2018,116.7,0.2,2.8
09/08/2018,116.7,0.2,2.8
09/09/2018,116.7,0.2,2.8
09/10/2018,116.7,0.2,2.8
09/11/2018,116.7,0.2,2.8
09/12/2018,116.7,0.2,2.8
09/13/2018,116.7,0.2,2.8
09/14/2018,116.7,0.2,2.8
09/15/2018,116.7,0.2,2.8
09/16/2018,116.7,0.2,2.8
09/17/2018,116.7,0.2,2.8
09/18/2018,116.7,0.2,2.8
09/19/2018,116.7,0.2,2.8
09/20/2018,116.7,0.2,2.8
09/21/2018,116.7,0.2,2.8
09/22/2018,116.7,0.2,2.8
09/23/2018,116.7,0.2,2.8
09/24/2018,116.7,0.2,2.8
09/25/2018,116.7,0.2,2.8
09/26/2018,116.7,0.2,2.8
09/27/2018,116.7,0.2,2.8
09/28/2018,116.7,0.2,2.8
09/29/2018,116.7,0.2,2.8
09/30/2018,116.7,0.2,2.8
10/01/2018,117.5,0.7,3.2
10/02/2018,117.5,0.7,3.2
10/03/2018,117.5,0.7,3.2
10/04/2018,117.5,0.7,3.2
10/05/2018,117.5,0.7,3.2
10/06/2018,117.5,0.7,3.2
10/07/2018,117.5,0.7,3.2
10/08/2018,117.5,0.7,3.2
10/09/2018,117.5,0.7,3.2
10/10/2018,117.5,0.7,3.2
10/11/2018,117.5,0.7,3.2
10/12/2018,117.5,0.7,3.2
10/13/2018,117.5,0.7,3.2
10/14/2018,117.5,0.7,3.2
10/15/2018,117.5,0.7,3.2
10/16/2018,117.5,0.7,3.2
10/17/2018,117.5,0.7,3.2
10/18/2018,117.5,0.7,3.2
10/19/2018,117.5,0.7,3.2
10/20/2018,117.5,0.7,3.2
10/21/2018,117.5,0.7,3.2
10/22/2018,117.5,0.7,3.2
10/23/2018,117.5,0.7,3.2
10/24/2018,117.5,0.7,3.2
10/25/2018,117.5,0.7,3.2
10/26/2018,117.5,0.7,3.2
10/27/2018,117.5,0.7,3.2
10/28/2018,117.5,0.7,3.2
10/29/2018,117.5,0.7,3.2
10/30/2018,117.5,0.7,3.2
10/31/2018,117.5,0.7,3.2
11/01/2018,117.4,-0.1,2.7
11/02/2018,117.4,-0.1,2.7
11/03/2018,117.4,-0.1,2.7
11/04/2018,117.4,-0.1,2.7
11/05/2018,117.4,-0.1,2.7
11/06/2018,117.4,-0.1,2.7
11/07/2018,117.4,-0.1,2.7
11/08/2018,117.4,-0.1,2.7
11/09/2018,117.4,-0.1,2.7
11/10/2018,117.4,-0.1,2.7
11/11/2018,117.4,-0.1,2.7
11/12/2018,117.4,-0.1,2.7
11/13/2018,117.4,-0.1,2.7
11/14/2018,117.4,-0.1,2.7
11/15/2018,117.4,-0.1,2.7
11/16/2018,117.4,-0.1,2.7
11/17/2018,117.4,-0.1,2.7
11/18/2018,117.4,-0.1,2.7
11/19/2018,117.4,-0.1,2.7
11/20/2018,117.4,-0.1,2.7
11/21/2018,117.4,-0.1,2.7
11/22/2018,117.4,-0.1,2.7
11/23/2018,117.4,-0.1,2.7
11/24/2018,117.4,-0.1,2.7
11/25/2018,117.4,-0.1,2.7
11/26/2018,117.4,-0.1,2.7
11/27/2018,117.4,-0.1,2.7
11/28/2018,117.4,-0.1,2.7
11/29/2018,117.4,-0.1,2.7
11/30/2018,117.4,-0.1,2.7
12/01/2018,117.4,0.0,2.6
12/02/2018,117.4,0.0,2.6
12/03/2018,117.4,0.0,2.6
12/04/2018,117.4,0.0,2.6
12/05/2018,117.4,0.0,2.6
12/06/2018,117.4,0.0,2.6
12/07/2018,117.4,0.0,2.6
12/08/2018,117.4,0.0,2.6
12/09/2018,117.4,0.0,2.6
12/10/2018,117.4,0.0,2.6
12/11/2018,117.4,0.0,2.6
12/12/2018,117.4,0.0,2.6
12/13/2018,117.4,0.0,2.6
12/14/2018,117.4,0.0,2.6
12/15/2018,117.4,0.0,2.6
12/16/2018,117.4,0.0,2.6
12/17/2018,117.4,0.0,2.6
12/18/2018,117.4,0.0,2.6
12/19/2018,117.4,0.0,2.6
12/20/2018,117.4,0.0,2.6
12/21/2018,117.4,0.0,2.6
12/22/2018,117.4,0.0,2.6
12/23/2018,117.4,0.0,2.6
12/24/2018,117.4,0.0,2.6
12/25/2018,117.4,0.0,2.6
12/26/2018,117.4,0.0,2.6
12/27/2018,117.4,0.0,2.6
12/28/2018,117.4,0.0,2.6
12/29/2018,117.4,0.0,2.6
12/30/2018,117.4,0.0,2.6
12/31/2018,117.4,0.0,2.6
01/01/2019,117.0,-0.3,1.9
01/02/2019,117.0,-0.3,1.9
01/03/2019,117.0,-0.3,1.9
01/04/2019,117.0,-0.3,1.9
01/05/2019,117.0,-0.3,1.9
01/06/2019,117.0,-0.3,1.9
01/07/2019,117.0,-0.3,1.9
01/08/2019,117.0,-0.3,1.9
01/09/2019,117.0,-0.3,1.9
01/10/2019,117.0,-0.3,1.9
01/11/2019,117.0,-0.3,1.9
01/12/2019,117.0,-0.3,1.9
01/13/2019,117.0,-0.3,1.9
01/14/2019,117.0,-0.3,1.9
01/15/2019,117.0,-0.3,1.9
01/16/2019,117.0,-0.3,1.9
01/17/2019,117.0,-0.3,1.9
01/18/2019,117.0,-0.3,1.9
01/19/2019,117.0,-0.3,1.9
01/20/2019,117.0,-0.3,1.9
01/21/2019,117.0,-0.3,1.9
01/22/2019,117.0,-0.3,1.9
01/23/2019,117.0,-0.3,1.9
01/24/2019,117.0,-0.3,1.9
01/25/2019,117.0,-0.3,1.9
01/26/2019,117.0,-0.3,1.9
01/27/2019,117.0,-0.3,1.9
01/28/2019,117.0,-0.3,1.9
01/29/2019,117.0,-0.3,1.9
01/30/2019,117.0,-0.3,1.9
01/31/2019,117.0,-0.3,1.9
02/01/2019,117.2,0.2,1.8
02/02/2019,117.2,0.2,1.8
02/03/2019,117.2,0.2,1.8
02/04/2019,117.2,0.2,1.8
02/05/2019,117.2,0.2,1.8
02/06/2019,117.2,0.2,1.8
02/07/2019,117.2,0.2,1.8
02/08/2019,117.2,0.2,1.8
02/09/2019,117.2,0.2,1.8
02/10/2019,117.2,0.2,1.8
02/11/2019,117.2,0.2,1.8
02/12/2019,117.2,0.2,1.8
02/13/2019,117.2,0.2,1.8
02/14/2019,117.2,0.2,1.8
02/15/2019,117.2,0.2,1.8
02/16/2019,117.2,0.2,1.8
02/17/2019,117.2,0.2,1.8
02/18/2019,117.2,0.2,1.8
02/19/2019,117.2,0.2,1.8
02/20/2019,117.2,0.2,1.8
02/21/2019,117.2,0.2,1.8
02/22/2019,117.2,0.2,1.8
02/23/2019,117.2,0.2,1.8
02/24/2019,117.2,0.2,1.8
02/25/2019,117.2,0.2,1.8
02/26/2019,117.2,0.2,1.8
02/27/2019,117.2,0.2,1.8
02/28/2019,117.2,0.2,1.8
03/01/2019,117.6,0.3,2.0
03/02/2019,117.6,0.3,2.0
03/03/2019,117.6,0.3,2.0
03/04/2019,117.6,0.3,2.0
03/05/2019,117.6,0.3,2.0
03/06/2019,117.6,0.3,2.0
03/07/2019,117.6,0.3,2.0
03/08/2019,117.6,0.3,2.0
03/09/2019,117.6,0.3,2.0
03/10/2019,117.6,0.3,2.0
03/11/2019,117.6,0.3,2.0
03/12/2019,117.6,0.3,2.0
03/13/2019,117.6,0.3,2.0
03/14/2019,117.6,0.3,2.0
03/15/2019,117.6,0.3,2.0
03/16/2019,117.6,0.3,2.0
03/17/2019,117.6,0.3,2.0
03/18/2019,117.6,0.3,2.0
03/19/2019,117.6,0.3,2.0
03/20/2019,117.6,0.3,2.0
03/21/2019,117.6,0.3,2.0
03/22/2019,117.6,0.3,2.0
03/23/2019,117.6,0.3,2.0
03/24/2019,117.6,0.3,2.0
03/25/2019,117.6,0.3,2.0
03/26/2019,117.6,0.3,2.0
03/27/2019,117.6,0.3,2.0
03/28/2019,117.6,0.3,2.0
03/29/2019,117.6,0.3,2.0
03/30/2019,117.6,0.3,2.0
03/31/2019,117.6,0.3,2.0
04/01/2019,118.2,0.5,2.3
04/02/2019,118.2,0.5,2.3
04/03/2019,118.2,0.5,2.3
04/04/2019,118.2,0.5,2.3
04/05/2019,118.2,0.5,2.3
04/06/2019,118.2,0.5,2.3
04/07/2019,118.2,0.5,2.3
04/08/2019,118.2,0.5,2.3
04/09/2019,118.2,0.5,2.3
04/10/2019,118.2,0.5,2.3
04/11/2019,118.2,0.5,2.3
04/12/2019,118.2,0.5,2.3
04/13/2019,118.2,0.5,2.3
04/14/2019,118.2,0.5,2.3
04/15/2019,118.2,0.5,2.3
04/16/2019,118.2,0.5,2.3
04/17/2019,118.2,0.5,2.3
04/18/2019,118.2,0.5,2.3
04/19/2019,118.2,0.5,2.3
04/20/2019,118.2,0.5,2.3
04/21/2019,118.2,0.5,2.3
04/22/2019,118.2,0.5,2.3
04/23/2019,118.2,0.5,2.3
04/24/2019,118.2,0.5,2.3
04/25/2019,118.2,0.5,2.3
04/26/2019,118.2,0.5,2.3
04/27/2019,118.2,0.5,2.3
04/28/2019,118.2,0.5,2.3
04/29/2019,118.2,0.5,2.3
04/30/2019,118.2,0.5,2.3
05/01/2019,118.3,0.1,2.1
05/02/2019,118.3,0.1,2.1
05/03/2019,118.3,0.1,2.1
05/04/2019,118.3,0.1,2.1
05/05/2019,118.3,0.1,2.1
05/06/2019,118.3,0.1,2.1
05/07/2019,118.3,0.1,2.1
05/08/2019,118.3,0.1,2.1
05/09/2019,118.3,0.1,2.1
05/10/2019,118.3,0.1,2.1
05/11/2019,118.3,0.1,2.1
05/12/2019,118.3,0.1,2.1
05/13/2019,118.3,0.1,2.1
05/14/2019,118.3,0.1,2.1
05/15/2019,118.3,0.1,2.1
05/16/2019,118.3,0.1,2.1
05/17/2019,118.3,0.1,2.1
05/18/2019,118.3,0.1,2.1
05/19/2019,118.3,0.1,2.1
05/20/2019,118.3,0.1,2.1
05/21/2019,118.3,0.1,2.1
05/22/2019,118.3,0.1,2.1
05/23/2019,118.3,0.1,2.1
05/24/2019,118.3,0.1,2.1
05/25/2019,118.3,0.1,2.1
05/26/2019,118.3,0.1,2.1
05/27/2019,118.3,0.1,2.1
05/28/2019,118.3,0.1,2.1
05/29/2019,118.3,0.1,2.1
05/30/2019,118.3,0.1,2.1
05/31/2019,118.3,0.1,2.1
06/01/2019,118.2,-0.1,1.6
06/02/2019,118.2,-0.1,1.6
06/03/2019,118.2,-0.1,1.6
06/04/2019,118.2,-0.1,1.6
06/05/2019,118.2,-0.1,1.6
06/06/2019,118.2,-0.1,1.6
06/07/2019,118.2,-0.1,1.6
06/08/2019,118.2,-0.1,1.6
06/09/2019,118.2,-0.1,1.6
06/10/2019,118.2,-0.1,1.6
06/11/2019,118.2,-0.1,1.6
06/12/2019,118.2,-0.1,1.6
06/13/2019,118.2,-0.1,1.6
06/14/2019,118.2,-0.1,1.6
06/15/2019,118.2,-0.1,1.6
06/16/2019,118.2,-0.1,1.6
06/17/2019,118.2,-0.1,1.6
06/18/2019,118.2,-0.1,1.6
06/19/2019,118.2,-0.1,1.6
06/20/2019,118.2,-0.1,1.6
06/21/2019,118.2,-0.1,1.6
06/22/2019,118.2,-0.1,1.6
06/23/2019,118.2,-0.1,1.6
06/24/2019,118.2,-0.1,1.6
06/25/2019,118.2,-0.1,1.6
06/26/2019,118.2,-0.1,1.6
06/27/2019,118.2,-0.1,1.6
06/28/2019,118.2,-0.1,1.6
06/29/2019,118.2,-0.1,1.6
06/30/2019,118.2,-0.1,1.6
07/01/2019,118.5,0.3,1.8
07/02/2019,118.5,0.3,1.8
07/03/2019,118.5,0.3,1.8
07/04/2019,118.5,0.3,1.8
07/05/2019,118.5,0.3,1.8
07/06/2019,118.5,0.3,1.8
07/07/2019,118.5,0.3,1.8
07/08/2019,118.5,0.3,1.8
07/09/2019,118.5,0.3,1.8
07/10/2019,118.5,0.3,1.8
07/11/2019,118.5,0.3,1.8
07/12/2019,118.5,0.3,1.8
07/13/2019,118.5,0.3,1.8
07/14/2019,118.5,0.3,1.8
07/15/2019,118.5,0.3,1.8
07/16/2019,118.5,0.3,1.8
07/17/2019,118.5,0.3,1.8
07/18/2019,118.5,0.3,1.8
07/19/2019,118.5,0.3,1.8
07/20/2019,118.5,0.3,1.8
07/21/2019,118.5,0.3,1.8
07/22/2019,118.5,0.3,1.8
07/23/2019,118.5,0.3,1.8
07/24/2019,118.5,0.3,1.8
07/25/2019,118.5,0.3,1.8
